Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/13030/m53g2fns,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0010,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,رجل وامراه من عائلة السيدة لميس أبو نحلة,A Photograph of a Man and a Woman from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a man and a woman from her family.   |~|(صورة غير ملونة، يظهر رجل وإمرأة من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,888.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/70245_ca_object_representations_media_164350_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/76781_ca_object_representations_media_164350_original.jpg,https://palarchive.org/index.php/Detail/objects/184414/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:44,10 March 2021 at 15:46:47,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a man and a woman from her family.",(صورة غير ملونة، يظهر رجل وإمرأة من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53g2fns/manifest
ark:/13030/m5fr7nn1,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0011,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,طفلة وامرأة مسنة من عائلة السيدة لميس أبو نحلة,A Photograph of an Old Woman and a Child from Lamis abu Nahleh's Family,A black-and-white photograph of an old woman and a child from Lamis abu Nahleh's family.|~|(صورة غير ملونة، تظهر فيها طفلة وامرأة مسنه من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,910.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/83547_ca_object_representations_media_164351_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/59402_ca_object_representations_media_164351_original.jpg,https://palarchive.org/index.php/Detail/objects/184415/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:44,10 March 2021 at 15:46:47,A black-and-white photograph of an old woman and a child from Lamis abu Nahleh's family.,(صورة غير ملونة، تظهر فيها طفلة وامرأة مسنه من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fr7nn1/manifest
ark:/13030/m5qc7vjv,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0012,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,نساء وطفل من عائلة السيدة لميس أبو نحلة,A Photograph of a Man and Three Women from Lamis abu Nahleh's Family,A black-and-white photograph of a man and three women from Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها طفل ومجموعة نساء من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1783.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/72173_ca_object_representations_media_164352_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/88850_ca_object_representations_media_164352_original.jpg,https://palarchive.org/index.php/Detail/objects/184416/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:44,10 March 2021 at 15:46:47,A black-and-white photograph of a man and three women from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها طفل ومجموعة نساء من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qc7vjv/manifest
ark:/13030/m567658k,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0013,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة أطفال وامرأه مسنه من عائلة السيدة لميس أبو نحلة,A Photograph of Children from Lamis abu Nahleh's Family,A black-and-white photograph of children and an old woman from Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها مجموعة أطفال وامرأه مسنه من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1649.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/32119_ca_object_representations_media_164353_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/95098_ca_object_representations_media_164353_original.jpg,https://palarchive.org/index.php/Detail/objects/184417/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:44,10 March 2021 at 15:46:48,A black-and-white photograph of children and an old woman from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها مجموعة أطفال وامرأه مسنه من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm567658k/manifest
ark:/13030/m5hj4b1n,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0014,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,امرأة وطفله من عائلة السيدة لميس أبو نحلة,A Photograph of a Woman and a Child from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a woman and a child from her family.   |~|(صورة غير ملونة، تظهر فيها امرأة وطفله من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,897.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/41702_ca_object_representations_media_164354_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/60579_ca_object_representations_media_164354_original.jpg,https://palarchive.org/index.php/Detail/objects/184418/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:44,10 March 2021 at 15:46:48,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a woman and a child from her family.",(صورة غير ملونة، تظهر فيها امرأة وطفله من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5hj4b1n/manifest
ark:/13030/m5841j24,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0015,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة نساء وأطفال من عائلة السيدة لميس أبو نحلة,A Photograph of Women from Lamis abu Nahleh's Family,A black-and-white photograph of women from Lamis abu Nahleh's family.|~|(صورة غير ملونة، تظهر فيها مجموعة نساء وأطفال من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1756.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/14356_ca_object_representations_media_164355_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/30063_ca_object_representations_media_164355_original.jpg,https://palarchive.org/index.php/Detail/objects/184419/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:48,A black-and-white photograph of women from Lamis abu Nahleh's family.,(صورة غير ملونة، تظهر فيها مجموعة نساء وأطفال من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5841j24/manifest
ark:/13030/m5m981pg,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0016,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,رجلان من عائلة السيدة لميس أبو نحلة,A Photograph of Two Men from Lamis abu Nahleh's Family,A black-and-white photograph of two men from Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها رجلين من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1823.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/75030_ca_object_representations_media_164356_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/6856_ca_object_representations_media_164356_original.jpg,https://palarchive.org/index.php/Detail/objects/184420/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:48,A black-and-white photograph of two men from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها رجلين من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m981pg/manifest
ark:/13030/m52k43vt,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0017,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,إمراة من عائلة السيدة لميس أبو نحلة,A Photograph of a Woman from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a woman from her family.   |~|(صورة غير ملونة، تظهر فيها إمرأه ترتدي الثوب الفلسطيني من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1738.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/85848_ca_object_representations_media_164357_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/70481_ca_object_representations_media_164357_original.jpg,https://palarchive.org/index.php/Detail/objects/184421/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:49,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a woman from her family.",(صورة غير ملونة، تظهر فيها إمرأه ترتدي الثوب الفلسطيني من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm52k43vt/manifest
ark:/13030/m5km73vz,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0018,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة رجال وناء وأطفال من عائلة السيدة لميس أبو نحلة,A Photograph of a Group of People from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.   |~|(صورة غير ملونة، يظهر فيها مجموعة رجال ونساء وأطفال من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1795.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/49391_ca_object_representations_media_164358_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/8488_ca_object_representations_media_164358_original.jpg,https://palarchive.org/index.php/Detail/objects/184422/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:49,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.",(صورة غير ملونة، يظهر فيها مجموعة رجال ونساء وأطفال من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5km73vz/manifest
ark:/13030/m5p923z7,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0019,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,رجل وامرأتان وطفلان من عائلة السيدة لميس أبو نحلة,A Photograph of Lamis abu Nahleh's Family,A black-and-white photograph of Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها رجل وامرأتين وطفلين من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1804.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/14172_ca_object_representations_media_164359_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/44198_ca_object_representations_media_164359_original.jpg,https://palarchive.org/index.php/Detail/objects/184423/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:49,A black-and-white photograph of Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها رجل وامرأتين وطفلين من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p923z7/manifest
ark:/13030/m5gj790m,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0020,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,إمرأتان من عائلة السيدة لميس أبو نحلة,A Photograph of Two Women from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows two women from her family.   |~|(صورة غير ملونة، تظهر فيها امرأتين من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1649.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/66323_ca_object_representations_media_164360_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/49487_ca_object_representations_media_164360_original.jpg,https://palarchive.org/index.php/Detail/objects/184424/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:49,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows two women from her family.",(صورة غير ملونة، تظهر فيها امرأتين من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gj790m/manifest
ark:/13030/m5zm37qq,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0021,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,طفل من عائلة السيدة لميس أبو نحلة,A Photograph of a Child from Lamis abu Nahleh's Family,A black-and-white photograph of a child from Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,966.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/37652_ca_object_representations_media_164362_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/43700_ca_object_representations_media_164362_original.jpg,https://palarchive.org/index.php/Detail/objects/184425/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:50,A black-and-white photograph of a child from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zm37qq/manifest
ark:/13030/m5kb10k3,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0022,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,طفل من عائلة السيدة لميس أبو نحلة,A Photograph of a Child from Lamis abu Nahleh's Family,A black-and-white photograph of a child from Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة بتاريخ 17 أيلول 1958. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,17 September 1958; Date created,1958-09-17,,,,,image/jpeg,1280.0,1777.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/30684_ca_object_representations_media_164363_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/14770_ca_object_representations_media_164363_original.jpg,https://palarchive.org/index.php/Detail/objects/184426/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:50,A black-and-white photograph of a child from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة بتاريخ 17 أيلول 1958. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5kb10k3/manifest
ark:/13030/m5b35m9w,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0023,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,رجل وامرأة من عائلة السيدة لميس أبو نحلة,A Photograph of a Married Couple from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a married couple on their honeymoon from Abu Nahleh Family.   |~|(صورة غير ملونة، يظهر فيها رجل وامرأه اثناء شهر العسل في القدس من عائلة السيدة لميس أبو نحلة بتاريخ 25 تشرين اول 1953. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,25 October 1953; Date created,1953-10-25,,"[31.768319,35.21371]",,اقدم صورتنا كتذكار المحبة  صورتنا في شهر العسل  بالقدس في y.m.ca في 25/8/53,image/jpeg,1280.0,909.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/18267_ca_object_representations_media_164365_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/27136_ca_object_representations_media_164365_original.jpg,https://palarchive.org/index.php/Detail/objects/184427/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:50,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a married couple on their honeymoon from Abu Nahleh Family.",(صورة غير ملونة، يظهر فيها رجل وامرأه اثناء شهر العسل في القدس من عائلة السيدة لميس أبو نحلة بتاريخ 25 تشرين اول 1953. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,اقدم صورتنا كتذكار المحبة  صورتنا في شهر العسل  بالقدس في y.m.ca في 25/8/53,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5b35m9w/manifest
ark:/13030/m5fv6c19,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0024,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,طفلان من عائلة السيدة لميس أبو نحلة، 17 أيلول 1958,A Photograph of Two Children from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows two children from her family.   |~|(صورة غير ملونة، يظهر فيها طفلين من عائلة السيدة لميس أبو نحلة بتاريخ 17 أيلول 1958. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,17 September 1958; Date created,1958-09-17,,,,17/9/58,image/jpeg,1280.0,1820.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/28912_ca_object_representations_media_164367_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/98402_ca_object_representations_media_164367_original.jpg,https://palarchive.org/index.php/Detail/objects/184428/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:50,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows two children from her family.",(صورة غير ملونة، يظهر فيها طفلين من عائلة السيدة لميس أبو نحلة بتاريخ 17 أيلول 1958. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,17/9/58,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fv6c19/manifest
ark:/13030/m5909vtp,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0025,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة نساء وأطفال من عائلة السيدة لميس أبو نحلة,A Photograph of Women and Children from Lamis abu Nahleh's Family,A black-and-white photograph of women and children from Lamis abu Nahleh's family.|~|(صورة غير ملونة، يظهر فيها مجموعة نساء وأطفال من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,913.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/77857_ca_object_representations_media_164369_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/73067_ca_object_representations_media_164369_original.jpg,https://palarchive.org/index.php/Detail/objects/184429/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:51,A black-and-white photograph of women and children from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها مجموعة نساء وأطفال من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5909vtp/manifest
ark:/13030/m56b4vk5,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0026,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,حفل زفاف يعقوب أبو نحلة، 5 كانون الثاني1953,The Wedding of Yaʿqub Abu Nahleh's Brother,A black-and-white photograph showing the wedding of Yaʿqub Abu Nahleh's brother. |~|صورة غير ملونة، يظهر فيها يعقوب أبو نحلة وعروسته اثناء حفل زفافهما بتاريخ 5 كانون الثاني1953. وجدت في مجموعة لميس أبو نحلة,,black-and-white photographs,ara,still image,5 January 1953; Date created,1953-01-05,,"[31.952162,35.233154]",,أخي يعقوب إن غداً لناظره قريب كل عام أنتم والعائلة بخير 5/1/1953|~|My brother Yaʿqub  Tomorrow's just another day away  May you and the family be fine 5/1/1953,image/jpeg,1280.0,1706.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/88370_ca_object_representations_media_164370_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/3/13535_ca_object_representations_media_164370_original.jpg,https://palarchive.org/index.php/Detail/objects/184430/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:45,10 March 2021 at 15:46:51,A black-and-white photograph showing the wedding of Yaʿqub Abu Nahleh's brother.,صورة غير ملونة، يظهر فيها يعقوب أبو نحلة وعروسته اثناء حفل زفافهما بتاريخ 5 كانون الثاني1953. وجدت في مجموعة لميس أبو نحلة,black-and-white photographs,أخي يعقوب إن غداً لناظره قريب كل عام أنتم والعائلة بخير 5/1/1953,My brother Yaʿqub  Tomorrow's just another day away  May you and the family be fine 5/1/1953,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56b4vk5/manifest
